['Saudi Arabia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8, 9.2, 29.4, 45.0, 71.8, 97.6, 127.4, 156.8, 192.0, 237.6, 282.8, 330.2, 388.6, 461.4, 581.2, 747.2, 933.0, 1139.2, 1347.0, 1556.8, 1805.2, 2059.0, 2251.0, 2446.6, 2633.6, 2788.0, 2920.6, 3268.4]
['Senegal', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 1.6, 2.0, 2.0, 3.6, 7.0, 9.0, 10.2, 16.2, 22.6, 28.8, 34.6, 40.4, 44.0, 49.8, 59.0, 76.0, 89.2, 105.0, 124.8, 140.4, 149.2, 163.2, 179.6, 197.4, 209.6, 241.8]
['Serbia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 2.4, 16.6, 44.6, 67.4, 92.2, 120.8, 144.8, 172.2, 196.4, 212.6, 223.8, 233.4, 238.2, 241.6, 245.4, 249.6, 253.2, 258.0, 262.6, 270.6, 296.6, 342.0, 405.4, 461.8, 506.8, 550.2, 589.6, 656.4]
['Seychelles', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Sierra Leone', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8, 5.2, 10.0, 17.6, 25.4, 33.4, 40.6, 45.4, 46.6, 49.0, 50.8, 51.8, 55.2, 59.6, 61.2, 62.8, 63.4, 65.0, 66.0, 66.4, 67.0, 69.0]
['Singapore', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 2.0, 2.8, 5.4, 6.6, 9.4, 11.0, 12.0, 14.6, 18.2, 20.2, 21.2, 22.2, 23.0, 23.0, 24.0, 25.0, 25.6, 26.0, 26.0, 26.0, 26.0, 26.0, 26.4, 27.0, 27.0, 27.0, 27.0, 27.0]
['Slovakia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.2, 1.2, 2.0, 4.0, 11.8, 16.2, 21.2, 24.6, 26.0, 27.2, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 29.0, 31.0]
['Slovenia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 1.2, 5.4, 12.2, 23.4, 42.8, 57.2, 72.8, 80.2, 88.2, 96.8, 100.8, 102.8, 104.6, 106.8, 108.0, 109.0, 109.0, 109.0, 109.0, 109.0, 110.2, 111.0, 111.0, 111.0, 111.6, 115.0, 116.6, 120.6, 128.8]
['Somalia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 3.0, 7.2, 16.2, 27.6, 35.0, 47.8, 53.0, 58.8, 63.2, 72.4, 79.0, 83.8, 86.6, 88.0, 90.0, 90.0, 90.8, 92.0, 92.8, 93.0, 93.0, 93.0, 93.0, 93.0]
['South Africa', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 3.2, 9.2, 19.6, 32.2, 54.4, 78.4, 101.0, 138.6, 185.0, 234.2, 314.0, 447.6, 613.2, 801.6, 1080.4, 1421.8, 1748.8, 2104.0, 2479.0, 2954.0, 3598.8, 4204.2, 4925.4, 6079.8, 7280.4, 8389.4, 11041.6]
['South Sudan', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 4.0, 7.6, 10.0, 10.0, 16.2, 25.8, 32.2, 35.4, 36.4, 38.0, 38.0, 39.8, 43.0, 45.0, 45.8, 46.2, 47.0]
['Spain', 0.0, 0.0, 0.0, 0.0, 0.0, 4.2, 37.8, 298.4, 1128.6, 3653.8, 7670.4, 11895.0, 15394.2, 18208.8, 20526.4, 22498.0, 24140.8, 25452.4, 26442.4, 27273.4, 27775.6, 28001.8, 27121.8, 27129.8, 27135.8, 27136.0, 27609.0, 28325.8, 28344.6, 28377.4, 28396.0, 28406.8, 28419.6, 28428.6, 28437.2, 28461.0, 28591.6]
['Sri Lanka', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8, 4.6, 6.8, 7.0, 7.0, 7.0, 7.0, 8.0, 9.0, 9.0, 9.0, 9.4, 10.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0]
['Sudan', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.6, 2.0, 2.0, 4.2, 10.0, 16.6, 28.4, 43.4, 63.8, 89.6, 109.0, 157.6, 234.2, 319.8, 376.0, 444.0, 495.6, 541.2, 572.0, 604.8, 632.8, 656.8, 679.0, 708.2, 722.4, 753.0, 787.6]
['Suriname', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.6, 3.2, 7.0, 9.0, 11.6, 13.4, 16.2, 18.0, 19.8, 22.2, 24.6, 26.6, 37.8]
['Sweden', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 3.8, 15.6, 61.0, 156.0, 383.4, 765.6, 1077.4, 1559.2, 2099.2, 2466.0, 2782.4, 3183.2, 3524.4, 3764.4, 4013.8, 4325.2, 4522.8, 4704.2, 4861.4, 5049.4, 5166.6, 5296.6, 5408.2, 5477.6, 5541.0, 5617.8, 5676.6, 5713.6, 5744.0, 5773.8]
['Switzerland', 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 3.0, 15.8, 59.2, 163.4, 368.8, 654.6, 940.4, 1187.6, 1399.0, 1571.2, 1714.2, 1781.6, 1828.2, 1873.2, 1889.6, 1908.4, 1918.8, 1920.6, 1927.0, 1938.0, 1955.6, 1956.8, 1962.2, 1965.0, 1965.8, 1968.0, 1969.4, 1974.6, 1978.4, 1981.0, 1990.0]
['Syria', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4, 2.0, 2.0, 2.0, 2.6, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.2, 5.8, 6.0, 6.0, 6.8, 7.0, 8.8, 10.2, 14.4, 18.8, 25.2, 33.8, 39.8, 44.4, 54.2]
['Taiwan*', 0.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.6, 2.0, 3.8, 5.0, 5.4, 6.0, 6.0, 6.0, 6.0, 6.0, 6.2, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0]
['Tajikistan', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 17.0, 28.4, 41.2, 45.4, 47.0, 47.6, 48.0, 49.6, 51.0, 52.0, 52.0, 52.2, 53.8, 55.4, 56.6, 58.0, 59.8, 60.6, 62.8]
['Tanzania', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 1.0, 1.8, 3.4, 7.4, 10.0, 13.6, 16.0, 20.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]
['Thailand', 0.0, 0.0, 0.0, 0.0, 0.4, 1.0, 1.0, 1.0, 1.0, 3.6, 8.8, 20.6, 31.4, 41.6, 47.2, 50.4, 53.6, 54.2, 55.6, 56.0, 56.0, 56.4, 57.0, 57.8, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0]
['Timor-Leste', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
['Togo', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 1.2, 2.8, 3.0, 3.4, 5.4, 6.0, 7.4, 9.0, 10.2, 11.0, 11.8, 12.4, 13.0, 13.0, 13.0, 13.0, 13.0, 13.4, 14.0, 14.4, 15.0, 15.0, 15.0, 16.2, 18.0, 19.0, 25.8]
['Trinidad and Tobago', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 3.4, 6.4, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.4]
['Tunisia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 4.8, 9.2, 18.8, 25.0, 34.2, 37.6, 38.0, 40.2, 42.6, 44.8, 45.0, 46.4, 47.8, 48.0, 48.6, 49.0, 49.0, 49.8, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.8, 52.2]
['Turkey', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 9.4, 61.4, 179.6, 501.0, 910.4, 1411.6, 2015.0, 2595.6, 3081.0, 3459.6, 3739.2, 4000.8, 4196.2, 4338.0, 4487.2, 4607.0, 4709.4, 4793.0, 4883.4, 4999.2, 5098.0, 5186.8, 5281.2, 5382.0, 5474.4, 5562.0, 5644.2, 5728.2, 5893.6]
['US', 0.0, 0.0, 0.0, 0.0, 1.6, 12.2, 29.4, 81.8, 380.4, 1462.6, 4758.2, 11413.4, 21202.4, 31813.6, 43105.0, 53851.4, 63369.2, 72521.4, 81347.0, 88661.8, 94899.2, 100504.6, 105530.0, 110114.0, 114014.0, 117822.8, 121054.0, 123901.2, 126678.2, 129511.2, 132730.0, 136436.0, 140504.8, 145094.8, 150195.4, 155671.6, 165916.0]
['Uganda', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 2.0, 4.2, 10.0]
['Ukraine', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 2.6, 4.2, 13.8, 31.2, 59.2, 99.6, 142.2, 194.4, 248.4, 302.6, 375.2, 458.6, 548.0, 615.4, 682.0, 744.8, 809.0, 888.8, 970.0, 1043.6, 1138.8, 1224.6, 1321.2, 1415.4, 1490.4, 1572.2, 1656.2, 1749.8, 1998.6]
['United Arab Emirates', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 2.0, 4.8, 9.6, 14.8, 28.6, 40.8, 63.8, 97.0, 137.0, 184.6, 208.2, 228.2, 246.2, 259.8, 270.4, 279.8, 288.2, 297.4, 305.0, 312.6, 319.0, 327.0, 333.6, 337.8, 342.2, 346.4, 351.0, 358.0]
['Uruguay', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 5.0, 7.0, 8.2, 10.0, 13.0, 15.8, 17.0, 18.2, 19.0, 20.0, 21.6, 22.0, 23.0, 23.0, 23.0, 24.2, 25.4, 26.6, 28.0, 29.0, 30.8, 32.6, 33.8, 34.8, 35.8, 37.2]
['Uzbekistan', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 2.0, 2.0, 3.0, 4.0, 5.0, 7.6, 8.6, 9.8, 10.0, 10.8, 12.8, 13.2, 14.2, 15.6, 17.8, 19.0, 19.0, 19.2, 22.2, 29.4, 45.6, 63.8, 82.8, 102.6, 125.6, 152.2, 210.2]
['Venezuela', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 2.6, 6.6, 8.6, 9.0, 9.2, 10.0, 11.2, 10.0, 10.0, 10.0, 10.0, 10.2, 12.8, 19.0, 22.4, 24.2, 29.2, 36.0, 45.2, 59.4, 75.4, 92.6, 109.8, 129.0, 150.6, 174.8, 247.8]
['Vietnam', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.4, 18.4]
['West Bank and Gaza', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 1.0, 1.0, 1.4, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.8, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.8, 11.4, 21.2, 39.2, 57.6, 68.4, 78.8, 83.8, 104.2]
['Western Sahara', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
['Yemen', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 3.0, 7.2, 13.4, 26.2, 41.4, 66.4, 96.0, 118.2, 161.4, 242.2, 267.2, 301.4, 330.6, 353.8, 413.6, 442.6, 463.6, 483.6, 497.8, 525.0]
['Zambia', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4, 2.0, 2.6, 3.0, 3.0, 3.2, 5.8, 7.0, 7.0, 7.0, 7.0, 7.0, 8.8, 10.4, 11.0, 15.2, 22.0, 30.0, 39.6, 42.0, 103.8, 133.0, 143.2, 166.0, 246.0]
['Zimbabwe', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.8, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 6.0, 6.4, 7.4, 9.8, 19.0, 24.6, 29.2, 40.8, 73.4, 117.2]
['Australia', 0.0, 0.0, 0.0, 0.0, 0.4, 1.8, 3.0, 3.4, 6.6, 9.8, 16.4, 29.8, 49.4, 59.4, 63.8, 73.8, 86.8, 92.8, 94.0, 95.0, 96.8, 99.0, 100.0, 99.0, 99.0, 99.0, 99.0, 100.0, 101.0, 101.4, 103.2, 106.6, 118.0, 137.0, 174.8, 218.8, 356.6]
['Canada', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 2.4, 13.2, 33.0, 78.2, 209.4, 469.0, 886.6, 1537.4, 2325.4, 3080.4, 3905.4, 4717.6, 5437.2, 5933.0, 6417.4, 6948.2, 7446.6, 7780.4, 8015.2, 8212.0, 8366.8, 8447.4, 8559.4, 8623.0, 8675.6, 8722.6, 8743.2, 8767.2, 8794.2, 8833.6]
['China', 908.8, 1481.8, 2085.8, 2567.0, 2825.8, 3006.2, 3133.0, 3198.6, 3249.2, 3279.4, 3301.2, 3323.2, 3332.8, 3339.0, 4630.0, 4630.2, 4631.0, 4631.0, 4631.0, 4631.2, 4632.0, 4632.0, 4632.0, 4632.0, 4632.0, 4632.0, 4632.2, 4633.8, 4635.0, 4635.0, 4635.0, 4635.8, 4639.4, 4643.4, 4650.4, 4663.0, 4690.0]
['Denmark', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 9.0, 36.6, 81.6, 157.8, 233.0, 297.4, 354.2, 404.2, 443.2, 492.2, 524.8, 535.4, 552.2, 562.0, 569.2, 580.8, 591.0, 595.8, 599.2, 602.2, 604.4, 606.0, 608.6, 609.6, 610.8, 612.0, 613.6, 615.4, 620.8]
['France', 0.0, 0.4, 1.0, 1.2, 2.2, 6.8, 33.4, 111.8, 416.6, 1398.4, 3180.8, 7302.2, 12104.8, 16044.0, 19758.2, 22183.8, 24004.0, 25242.2, 26312.0, 27311.6, 28145.2, 28397.0, 28711.0, 28996.0, 29225.6, 29392.8, 29593.0, 29696.0, 29788.0, 29870.0, 29935.2, 30011.2, 30121.2, 30143.6, 30177.6, 30230.2, 30316.0]
['Netherlands', 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 4.0, 21.8, 111.0, 365.0, 897.4, 1625.4, 2386.8, 2999.8, 3691.8, 4292.8, 4709.6, 5112.8, 5407.6, 5610.0, 5737.4, 5836.4, 5937.4, 5995.2, 6037.6, 6070.6, 6093.4, 6109.4, 6121.6, 6136.2, 6148.6, 6151.4, 6151.6, 6153.6, 6162.8, 6164.2, 6175.2]
['United Kingdom', 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 5.6, 45.8, 201.4, 721.8, 2141.8, 5154.2, 9608.8, 14082.6, 18577.4, 22738.2, 26100.4, 29056.0, 31571.4, 33702.0, 35431.0, 37100.0, 38629.6, 39826.0, 40898.0, 41757.0, 42483.6, 43031.2, 43640.8, 44175.0, 44564.2, 44978.6, 45332.4, 45663.4, 45954.8, 46275.4, 46739.6]
